"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.260633385E0,-3.909422457E-1,2.734304965E-1,-1.985253543E-1
5.280742395E0,-2.495311052E-1,1.969218850E-1,-1.623326540E-1
5.300851458E0,-1.450762302E-1,-6.032116711E-3,-1.588202864E-1
5.320960468E0,1.239256412E-1,1.007134393E-1,-1.754658818E-1
5.341069530E0,4.786751866E-1,2.155527323E-1,-1.675248593E-1
5.361178541E0,6.924717426E-1,1.889808774E-1,-1.131594554E-1
5.381287603E0,5.924454927E-1,5.932854116E-2,-9.849911928E-2
5.401396614E0,3.291703165E-1,-1.071273386E-1,-1.374406368E-1
5.421505676E0,1.074327603E-1,-2.092915475E-1,-2.600682080E-1
5.441614687E0,-3.405473381E-2,-1.459161341E-1,-4.677563012E-1
5.461723749E0,-1.701209545E-1,-3.443651274E-2,-5.841227174E-1
5.481832760E0,-1.724116355E-1,1.251473278E-1,-4.911212027E-1
5.501941822E0,3.588727489E-2,3.099286258E-1,-3.054236174E-1
5.522050833E0,2.187596709E-1,3.693335354E-1,-1.661504507E-1
5.542159895E0,1.914242655E-1,2.389176339E-1,-1.070509851E-1
5.562268958E0,8.528954536E-2,9.170344472E-2,-1.354553849E-1
5.582377968E0,3.084778599E-2,-1.702736691E-2,-2.095206082E-1
5.602487030E0,-4.581354558E-3,-6.528430432E-2,-2.334963679E-1
5.622596041E0,-7.681404054E-2,-7.826480269E-2,-2.017323077E-1
5.642705103E0,-1.194206402E-1,-1.763821393E-2,-1.600419879E-1
5.662814114E0,-1.185043678E-1,2.328855172E-2,-1.192679256E-1
5.682923176E0,-1.183516532E-1,2.389939874E-2,-8.322793990E-2
5.703032239E0,-9.284878522E-2,4.436278343E-2,-4.657710344E-2
5.723141249E0,-5.589252338E-2,6.879667193E-2,-1.099525020E-2
5.743250312E0,-2.932066843E-2,7.963921130E-2,3.100049868E-2
5.763359322E0,-2.580829710E-2,1.190388575E-1,5.176930502E-2
5.783468385E0,-1.832541823E-2,1.182752997E-1,6.704048812E-2
5.803577447E0,-2.321219631E-2,1.275143679E-2,6.673506647E-2
5.823686458E0,-3.374931216E-2,-3.932329267E-2,5.482354015E-2
5.843795520E0,-2.779355086E-2,-1.091889478E-2,5.115845799E-2
5.863904530E0,-3.573456407E-2,8.628217503E-3,5.238015205E-2
5.884013593E0,-1.267508045E-2,4.573718831E-2,8.093725890E-2
5.904122655E0,5.405998230E-2,9.429954737E-2,1.123958975E-1
5.924231666E0,1.040730998E-1,2.062373012E-1,1.481304616E-1
5.944340728E0,2.977880463E-2,1.782910377E-1,2.217375487E-1
5.964449791E0,-2.063136548E-1,-4.863871261E-2,2.941229641E-1
5.984558801E0,-5.047125220E-1,-2.338781506E-1,2.374668717E-1
6.004667864E0,-5.489989519E-1,-2.864110172E-1,1.203369126E-1
6.024776874E0,-7.437065244E-2,-1.434727460E-1,8.322793990E-2
6.044885937E0,5.852680206E-1,1.115559787E-1,2.046338320E-1
6.064994999E0,7.680640817E-1,1.283542812E-1,3.753656447E-1
6.085104010E0,3.810923398E-1,9.849912487E-3,4.943281412E-1
6.105213072E0,-5.558710173E-2,-3.336753324E-2,4.712686539E-1
6.125322135E0,-1.172826737E-1,-1.242310628E-1,3.567348123E-1
6.145431145E0,1.126249656E-1,-2.726669312E-1,2.872509360E-1
6.165540208E0,3.090123534E-1,-2.566322088E-1,2.880144715E-1
6.185649270E0,2.639623582E-1,-1.152210608E-1,2.846548259E-1
6.205758333E0,1.100288630E-1,4.421006888E-2,2.495311052E-1
6.225867343E0,4.016320780E-2,1.135412306E-1,2.147128135E-1
6.245976405E0,8.391514421E-2,7.398887724E-2,1.931804419E-1
6.266085468E0,1.352263093E-1,3.741439432E-3,1.693574041E-1
6.286194478E0,8.910734206E-2,-1.756185899E-3,1.185043678E-1
6.306303541E0,-1.343864016E-2,3.687990457E-2,6.688777357E-2
6.326412603E0,-8.872556686E-2,2.939702384E-2,8.551862091E-3
6.346521614E0,-9.926267713E-2,4.963133950E-3,-4.611896724E-2
6.366630676E0,-8.429691941E-2,1.091889478E-2,-5.421269313E-2
6.386739739E0,-1.015533581E-1,8.475505747E-3,-3.512371704E-2
6.406848801E0,-1.647760421E-1,1.855448633E-2,-2.855710872E-2
6.426957812E0,-2.441861928E-1,9.697199799E-3,-6.490252167E-2
6.447066874E0,-2.732014358E-1,-1.488940232E-2,-1.014006436E-1
6.467175937E0,-2.229592502E-1,-1.106397063E-1,-1.218640283E-1
6.487284947E0,-1.224748790E-1,-1.882173121E-1,-1.334701329E-1
6.507394010E0,-6.429167092E-2,-2.541888058E-1,-1.255291104E-1
6.527503072E0,-9.269607067E-2,-2.618243992E-1,-1.012479365E-1
6.547612135E0,-1.249182671E-1,-1.854684949E-1,-8.979454637E-2
6.567721145E0,-1.629435122E-1,-1.001025960E-1,-1.143811494E-1
6.587830208E0,-2.402156889E-1,-5.780142173E-2,-8.475505561E-2
6.607939270E0,-4.805840850E-1,-3.455104828E-1,-8.231166750E-2
6.628048333E0,-6.369609833E-1,-4.256841838E-1,-1.827960461E-1
6.648157343E0,-3.695625961E-1,-9.536852688E-2,-2.535016239E-1
6.668266405E0,-5.283828825E-2,-3.565821052E-2,-2.330382317E-1
6.688375468E0,-1.052184403E-1,-1.031568274E-1,-2.255553454E-1
6.708484530E0,-7.757759839E-2,2.715979517E-1,-2.423536479E-1
6.728593593E0,1.799708754E-1,5.316661596E-1,-2.583884001E-1
6.748702603E0,3.368059099E-1,4.069006443E-1,-1.927223057E-1
6.768811666E0,2.042520493E-1,3.703261539E-2,-1.181989461E-1
6.788920728E0,2.779355086E-2,-1.795127392E-1,-1.637070626E-1
6.809029791E0,-2.275406010E-2,-1.376696974E-1,-2.889307439E-1
6.829138853E0,-8.093725890E-3,-2.237228118E-2,-3.862081766E-1
6.849247864E0,-3.787253052E-2,7.276718318E-2,-3.779617548E-1
6.869356926E0,-1.183516532E-1,1.752368063E-1,-2.724378705E-1
6.889465989E0,-7.146912813E-2,2.809133828E-1,-1.378987730E-1
6.909575051E0,7.475243509E-2,2.903815210E-1,-1.389677543E-2
6.929684114E0,1.787491739E-1,2.186069638E-1,8.704573661E-2
6.949793124E0,1.793600321E-1,1.135412306E-1,1.296523362E-1
6.969902187E0,1.343100369E-1,3.214583546E-2,1.252236813E-1
6.990011249E0,8.681666851E-2,1.320957206E-2,1.062874198E-1
7.010120312E0,8.208259940E-2,-3.764346242E-2,1.101052165E-1
7.030229374E0,1.366007179E-1,-5.596888065E-2,1.375933439E-1
7.050338437E0,1.239256412E-1,-7.872293890E-2,1.772984117E-1
7.070447447E0,1.985253533E-3,-2.817532979E-2,1.785201132E-1
7.090556510E0,-1.212531775E-1,6.116108224E-2,1.001789495E-1
7.110665572E0,-1.614163816E-1,1.100288630E-1,1.130067464E-2
7.130774635E0,-1.038440317E-1,8.620581776E-2,-3.252761811E-2
7.150883697E0,-2.183778957E-2,3.657447919E-2,-3.115320951E-2
7.170992760E0,-4.581354558E-3,3.550549597E-2,-1.527118147E-3
7.191101822E0,1.527118147E-4,1.123195365E-1,3.619270027E-2
7.211210833E0,9.162709117E-3,1.755422354E-1,8.338065445E-2
7.231319895E0,-9.315420873E-3,2.018086612E-1,1.449235082E-1
7.251428958E0,-5.467082933E-2,2.355579734E-1,1.963873953E-1
7.271538020E0,-1.536280811E-1,6.589514762E-2,2.057028115E-1
7.291647083E0,-2.399102598E-1,-1.596602052E-1,1.716480851E-1
7.311756145E0,-2.394521236E-1,-1.353790164E-1,1.559187621E-1
7.331865208E0,-1.644706279E-1,-1.005607322E-1,1.863084137E-1
7.351974270E0,-2.061609551E-2,-6.055023521E-2,2.440334857E-1
7.372083333E0,2.577011883E-1,1.147629321E-1,3.220692277E-1
7.392192343E0,5.919873714E-1,2.529671192E-1,4.144598544E-1
7.412301405E0,7.191963196E-1,1.998234093E-1,5.005893111E-1
7.432410468E0,5.064687133E-1,4.191939160E-2,5.442649126E-1
