"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.968373502E0,2.606790662E-1,5.612159148E-2,-3.164188862E-1
6.988483346E0,1.861557066E-1,-3.184041381E-2,-2.538070381E-1
7.008593137E0,9.483403713E-2,2.527380548E-2,-2.699944973E-1
7.028702929E0,2.932066843E-2,1.245364845E-1,-2.435753495E-1
7.048812773E0,3.603998944E-2,1.410293579E-1,-1.475196183E-1
7.068922564E0,1.111742035E-1,1.253000498E-1,-7.437065244E-2
7.089032356E0,1.606528312E-1,1.248419061E-1,-4.932591692E-2
7.109142200E0,1.997470558E-1,1.982962936E-1,-5.405998230E-2
7.129251991E0,2.141019702E-1,2.331145853E-1,-1.404948719E-2
7.149361783E0,1.316375881E-1,2.311293334E-1,1.038440317E-1
7.169471627E0,3.206948051E-3,1.790546030E-1,2.050919682E-1
7.189581419E0,-1.123958975E-1,1.266744435E-1,1.933331639E-1
7.209691210E0,-2.112004459E-1,9.506310523E-2,1.345391124E-1
7.229801054E0,-1.498102844E-1,2.190651000E-1,8.704573661E-2
7.249910846E0,1.711899489E-1,5.153260231E-1,1.166718230E-1
7.270020637E0,4.697415531E-1,8.016606569E-1,1.831014603E-1
7.290130481E0,5.109737515E-1,6.148941517E-1,2.420482337E-1
7.310240273E0,5.242596865E-1,1.318666488E-1,3.045073450E-1
7.330350064E0,7.530219555E-1,-1.469851285E-1,2.721324563E-1
7.350459908E0,9.880454540E-1,-3.925457299E-1,2.544178963E-1
7.370569700E0,9.900307059E-1,-6.941515803E-1,3.165715933E-1
7.390679491E0,7.611156702E-1,-6.274164915E-1,2.999260128E-1
7.410789335E0,4.483618736E-1,-2.607554197E-1,1.852394342E-1
7.430899127E0,7.986827940E-2,-5.031854287E-2,5.894676223E-2
7.451008919E0,-2.898470163E-1,-1.459161341E-1,5.650337320E-3
7.471118762E0,-4.202629030E-1,-2.154000103E-1,1.725643501E-2
7.491228554E0,-1.441599578E-1,-1.071273386E-1,4.138490185E-2
7.511338346E0,2.331909388E-1,3.031329438E-2,6.276455522E-2
7.531448189E0,4.269822240E-1,-1.962346770E-2,1.130067408E-1
