"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.239648713E0,-5.390727147E-2,2.672456671E-3,3.222219273E-2
4.259758504E0,-8.765657991E-2,3.436015919E-3,3.878879920E-2
4.279868296E0,-1.546970755E-1,-5.306735635E-2,4.138490185E-2
4.299978036E0,-1.954711229E-1,-5.077667907E-2,5.024218559E-2
4.320087827E0,-1.994416267E-1,4.115583375E-2,4.596625641E-2
4.340197619E0,-1.805053651E-1,9.216158092E-2,6.169557199E-2
4.360307359E0,-1.959292591E-1,3.130592173E-3,3.802524135E-2
4.380417150E0,-2.620534599E-1,-1.301868260E-1,8.093725890E-3
4.400526942E0,-2.822114229E-1,-1.242310628E-1,-5.299099907E-2
4.420636681E0,-2.014268786E-1,1.450762269E-3,-1.003316641E-1
4.440746473E0,-1.470614821E-1,9.842276573E-2,-7.650861889E-2
4.460856265E0,-2.159345001E-1,1.611109637E-2,-2.977880463E-2
4.480966004E0,-2.449497581E-1,-2.970244735E-2,-1.863084175E-2
4.501075796E0,-9.849911928E-2,1.075854748E-1,-4.688252881E-2
4.521185588E0,1.301104724E-1,2.517454326E-1,-4.703523964E-2
4.541295327E0,2.272351831E-1,2.425827235E-1,-3.848337755E-2
4.561405119E0,1.542389393E-1,1.214822456E-1,-1.511846948E-2
4.581514859E0,5.176930502E-2,3.855973482E-2,-9.162709117E-3
4.601624650E0,1.099525020E-2,3.061871976E-2,-6.688777357E-2
4.621734442E0,1.679829881E-2,3.825430945E-2,-1.357607991E-1
4.641844181E0,1.466033421E-2,-4.810422193E-3,-1.650814712E-1
4.661953973E0,-3.008422814E-2,-7.093463838E-2,-1.455343664E-1
4.682063765E0,-7.666133344E-2,-1.743205339E-1,-1.064401343E-1
4.702173504E0,-6.230641901E-2,-2.703762650E-1,-8.383878320E-2
4.722283296E0,5.390727147E-2,-2.250208557E-1,-7.650861889E-2
4.742393088E0,1.921114624E-1,-2.496838197E-2,-8.078455180E-2
4.762502827E0,2.023431510E-1,1.892862916E-1,-7.238540053E-2
4.782612619E0,1.101052165E-1,3.720823228E-1,6.872031838E-3
4.802722411E0,6.139015034E-2,6.312342882E-1,1.162136942E-1
4.822832150E0,3.833066672E-2,6.025244594E-1,2.003578991E-1
4.842941942E0,-1.145338640E-2,1.569113880E-1,2.492256761E-1
4.863051734E0,5.971032009E-2,-1.460688561E-1,2.684673667E-1
4.883161473E0,3.090887070E-1,-3.825430945E-2,2.330382317E-1
4.903271265E0,5.635066032E-1,1.735569835E-1,1.889045089E-1
4.923381056E0,6.245913506E-1,1.179698780E-1,2.241809368E-1
4.943490796E0,5.030327439E-1,-1.485122442E-1,3.042019308E-1
4.963600588E0,3.784198761E-1,-3.751365840E-1,3.475720882E-1
4.983710379E0,3.759764731E-1,-4.508816302E-1,3.184041381E-1
